8/15/2014,13677230,6625779,0,51532992,318422,136291
8/16/2014,13680858,6637865,0,51546788,319157,136712
8/17/2014,13685835,6651356,0,51566396,319929,137129
8/18/2014,13701616,6658207,0,51609568,322895,138879
8/19/2014,13714840,6671318,0,51648004,326690,140473
8/20/2014,13731357,6683139,0,51694844,329668,142000
8/21/2014,13748071,6697196,0,51744772,333004,143689
8/22/2014,13763287,6720752,0,51787378,335766,145003
8/23/2014,13777409,6735111,0,51820378,336674,145422
8/24/2014,13795197,6747619,0,51873136,337815,145996
8/25/2014,13822180,6764040,0,51949760,341283,147554
8/26/2014,13858931,6785064,0,52050642,344309,149046
8/27/2014,13901154,6808171,0,52166210,348287,150253
8/28/2014,13941677,6833490,0,52279220,350888,151370
8/29/2014,13973227,6872276,0,52363584,352821,152171
8/30/2014,13997111,6905198,0,52428566,353134,152306
8/31/2014,14030405,6957349,0,52523284,353501,152462
9/1/2014,14070554,7051858,0,52641450,354173,152706
9/2/2014,14122614,7123058,0,52801368,357697,153650
9/3/2014,14177263,7173682,0,52969572,360486,154483
9/4/2014,14229761,7226553,0,53130652,362733,155277
9/5/2014,14270846,7262607,0,53252882,364171,155854
9/6/2014,14308673,7287873,0,53358472,364453,155951
9/7/2014,14368804,7355463,0,53537554,367243,156089
9/8/2014,14430312,7412223,0,53722204,369104,156741
9/9/2014,14496100,7462808,0,53924432,370799,157354
9/10/2014,14552766,7501164,0,54103096,372416,157937
9/11/2014,14610419,7559876,0,54248354,373794,158461
9/12/2014,14673693,7600799,0,54406364,374855,158850
9/13/2014,14721936,7630126,0,54528740,375022,158912
9/14/2014,14797191,7701481,0,54725444,375377,159048
9/15/2014,14880340,7769820,0,54945559,377098,159627
9/16/2014,14963111,7821408,0,55158961,378569,160198
9/17/2014,15040981,7881135,0,55372503,380204,160907
9/18/2014,15113743,7924502,0,55560501,381773,161521
9/19/2014,15235951,7963670,0,55656687,383069,162015
9/20/2014,15299418,7988703,0,55723419,383226,162065
9/21/2014,15395844,8055274,0,55847115,384088,162184
9/22/2014,15508476,8118721,0,55974905,385531,162668
9/23/2014,15609996,8170702,0,56095165,387005,163312
9/24/2014,15700978,8227771,0,56211703,388540,163931
9/25/2014,15782181,8273084,0,56326169,389750,164533
9/26/2014,15846759,8309267,0,56414295,390789,164926
9/27/2014,15901445,8343877,0,56475339,390967,165021
9/28/2014,16003189,8406626,0,56588445,391395,165162
9/29/2014,16100276,8476765,0,56712331,392622,165693
9/30/2014,16192966,8568791,0,56829214,393798,166200
10/1/2014,16280418,8625871,0,56944812,395122,166657
10/2/2014,16354222,8672272,0,57051095,396444,167279
10/3/2014,16401740,8706041,0,57124209,397306,167680
10/4/2014,16432277,8728953,0,57179805,397466,167741
10/5/2014,16487937,8789745,0,57286083,397749,167870
10/6/2014,16556113,8853516,0,57408483,399290,168539
10/7/2014,16616802,8900694,0,57520767,401065,169354
10/8/2014,16675438,8944488,0,57625010,402598,170168
10/9/2014,16724305,8989324,0,57713682,403896,170803
10/10/2014,16763823,9062306,0,57781436,404827,171171
10/11/2014,16794250,9090474,0,57834426,404972,171248
10/12/2014,16842519,9162775,0,57928466,405237,171366
10/13/2014,16897213,9228882,0,58035293,406579,171950
10/14/2014,16950369,9284798,0,58144542,407965,172590
10/15/2014,17002916,9335872,0,58245843,409177,173217
10/16/2014,17047866,9383789,0,58333996,410261,173718
10/17/2014,17082644,9441080,0,58400376,411183,174110
10/18/2014,17111201,9465883,0,58453770,411361,174193
10/19/2014,17160236,9537037,0,58550992,411606,174334
10/20/2014,17215011,9630864,0,58836902,412964,174921
10/21/2014,17269561,9683544,0,58944887,414637,175742
10/22/2014,17349435,9742359,0,59074649,417272,177311
10/23/2014,17400576,9792160,0,59249087,426744,182928
10/24/2014,17433574,9857023,0,59313823,427803,183466
10/25/2014,17460143,9879181,0,59363049,428002,183564
10/26/2014,17508924,9938409,0,59461443,428198,183638
10/27/2014,17562937,10025555,0,59569863,429768,184307
10/28/2014,17615265,10076755,0,59676173,431249,184959
10/29/2014,17664265,10119188,0,59774171,432630,185757
10/30/2014,17708196,10178019,0,59860219,433623,186296
10/31/2014,17735903,10243337,0,59915648,434208,186599
11/1/2014,17761404,10267167,0,59959734,434253,186632
11/2/2014,17808348,10327426,0,60053674,434460,186722
11/3/2014,17862548,10396877,0,60164874,435611,187218
11/4/2014,17913587,10437414,0,60262824,436743,187816
11/5/2014,17963000,10490495,0,60359408,437886,188345
11/6/2014,18010192,10525183,0,60462530,439258,189052
11/7/2014,18043628,10572633,0,60532489,440113,189532
11/8/2014,18070396,10596304,0,60583161,440206,189577
11/9/2014,18117496,10653664,0,60679059,440374,189651
11/10/2014,18170607,10716961,0,60786733,441453,190179
11/11/2014,18216064,10757065,0,60881895,442361,190686
11/12/2014,18264473,10804464,0,60979799,443541,191238
11/13/2014,18306885,10838541,0,61066592,444757,191888
11/14/2014,18334717,10885746,0,61128930,445529,192301
